ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
10476596	0.138975	3.85e-02	2.40903	-4.5709479	0.2140625	Macrod2	MACRO domain containing 2
10368683	0.1390401	3.85e-02	2.408658	-4.5715524	0.251495	Fam229b	family with sequence similarity 229, member B
10587315	0.1390401	3.85e-02	-2.408626	-4.5716035	-0.74426	Gsta4	glutathione S-transferase, alpha 4
10550098	0.139077	3.86e-02	2.408405	-4.571962	0.31515	Wdr12	WD repeat domain 12
10513729	0.1390933	3.86e-02	2.408273	-4.5721757	0.541795	Tnfsf8	tumor necrosis factor (ligand) superfamily, member 8
10442069	0.1391971	3.86e-02	2.407716	-4.5730796	0.2726075	Lix1	limb and CNS expressed 1
10509277	0.1391971	3.86e-02	-2.407646	-4.5731929	-0.2221375	1700013G24Rik	RIKEN cDNA 1700013G24 gene
10375815	0.1391971	3.86e-02	-2.407641	-4.5732016	-0.2564375		
10400460	0.1392215	3.86e-02	2.407414	-4.5735694	0.265005	Mbip	MAP3K12 binding inhibitory protein 1
10338558	0.1392215	3.86e-02	2.407413	-4.5735705	0.2019		
10338333	0.1392253	3.86e-02	2.407313	-4.5737333	0.2444075		
10344581	0.1392253	3.86e-02	-2.407225	-4.5738764	-0.3047725		
10589535	0.1392253	3.86e-02	-2.407192	-4.5739298	-0.4670775	Ngp	neutrophilic granule protein
10407276	0.1392253	3.86e-02	-2.407153	-4.5739934	-0.2699675	Mir449a	microRNA 449a
10427993	0.1392358	3.86e-02	-2.407046	-4.5741664	-0.19325		
10398678	0.1393001	3.87e-02	2.406707	-4.5747159	0.19225	Eif5	eukaryotic translation initiation factor 5
10568964	0.1393341	3.87e-02	-2.406499	-4.5750536	-0.2797	Olfr536	olfactory receptor 536
10590029	0.1393459	3.87e-02	-2.406387	-4.5752353	-0.282685		
10492540	0.1393468	3.87e-02	2.406322	-4.5753403	0.2474525	Il12a	interleukin 12a
10342189	0.139375	3.87e-02	-2.406139	-4.5756372	-0.310935		
10342997	0.139377	3.87e-02	2.40607	-4.5757501	0.272625		
10528880	0.1396021	3.88e-02	2.405037	-4.5774247	0.2978775	Lmbr1	limb region 1
10351636	0.1396251	3.88e-02	-2.404877	-4.5776847	-0.209685	Alyref2	Aly/REF export factor 2
10366645	0.1396594	3.88e-02	-2.404668	-4.5780235	-0.261685	1700006J14Rik	RIKEN cDNA 1700006J14 gene
10565712	0.1398053	3.88e-02	2.403978	-4.579142	0.3401875	Acer3	alkaline ceramidase 3
10504609	0.1398178	3.89e-02	2.403863	-4.5793283	0.250685		
10550889	0.1398581	3.89e-02	-2.403622	-4.5797197	-0.4311725	Smg9	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)
10407481	0.1398581	3.89e-02	2.403568	-4.5798072	0.233725	Pfkp	phosphofructokinase, platelet
10444229	0.1399215	3.89e-02	-2.403234	-4.580349	-0.6353125	H2-DMa	histocompatibility 2, class II, locus DMa
10342882	0.1400068	3.89e-02	-2.402806	-4.5810431	-0.4003625		
10499187	0.1400207	3.89e-02	2.402668	-4.5812668	0.20945	LOC100861784///Ube2l3	ubiquitin-conjugating enzyme E2 L3-like///ubiquitin-conjugating enzyme E2L 3
10375501	0.1400207	3.89e-02	2.402587	-4.5813977	0.2688275	Snord95	small nucleolar RNA, C/D box 95
10338689	0.1400207	3.89e-02	2.402563	-4.5814364	0.2941725		
10525464	0.1400695	3.90e-02	-2.402292	-4.5818755	-0.3123475	Orai1	ORAI calcium release-activated calcium modulator 1
10590957	0.1400753	3.90e-02	2.402207	-4.5820142	0.294665	Fut4	fucosyltransferase 4
10494500	0.1400852	3.90e-02	-2.402103	-4.5821819	-0.29782	Ankrd35	ankyrin repeat domain 35
10341789	0.1401229	3.90e-02	2.40188	-4.5825435	0.5045925		
10395064	0.1401462	3.90e-02	-2.401719	-4.5828048	-0.2398475	Tssc1	tumor suppressing subtransferable candidate 1
10369210	0.1401595	3.90e-02	-2.401601	-4.5829963	-0.21295	Serinc1	serine incorporator 1
10338185	0.1401958	3.90e-02	2.401384	-4.5833476	0.512885		
10384985	0.1403413	3.91e-02	2.400674	-4.5844989	0.4252525	Rhbdf1	rhomboid 5 homolog 1
10452609	0.1403413	3.91e-02	-2.400626	-4.5845759	-0.1899475	Lrrc30	leucine rich repeat containing 30
10408144	0.1403413	3.91e-02	-2.400558	-4.5846873	-0.324825	Vmn1r208	vomeronasal 1 receptor 208
10555401	0.1403413	3.91e-02	-2.400516	-4.5847553	-0.3388875		
10565547	0.1403507	3.91e-02	-2.400414	-4.5849196	-0.24034	Pcf11	PCF11 cleavage and polyadenylation factor subunit
10416588	0.140366	3.91e-02	2.400288	-4.5851242	0.2326775	Vwa8	von Willebrand factor A domain containing 8
10560242	0.1403992	3.91e-02	-2.400085	-4.5854535	-0.2408625	C5ar1	complement component 5a receptor 1
10582642	0.1405734	3.91e-02	2.399259	-4.5867926	0.318165	Taf5l	TATA-box binding protein associated factor 5 like
10436369	0.1405734	3.92e-02	-2.399216	-4.5868616	-0.4761875	Filip1l	filamin A interacting protein 1-like
10586242	0.1406095	3.92e-02	2.399001	-4.5872112	0.50687	Dennd4a	DENN/MADD domain containing 4A
10342872	0.1406126	3.92e-02	-2.398926	-4.5873313	-0.74645		
10581111	0.1406263	3.92e-02	2.398807	-4.5875246	0.2459175	Nae1	NEDD8 activating enzyme E1 subunit 1
10443535	0.1406531	3.92e-02	-2.398577	-4.587898	-0.191375	Tbc1d22b	TBC1 domain family, member 22B
10468990	0.1406531	3.92e-02	2.398571	-4.5879076	0.3358525	Parl	presenilin associated, rhomboid-like
10407159	0.1406672	3.92e-02	-2.398449	-4.5881044	-0.19344	Ankrd55	ankyrin repeat domain 55
10454512	0.1406784	3.92e-02	-2.398341	-4.5882807	-0.427965		
10545337	0.1407196	3.92e-02	2.398066	-4.5887258	0.2608	Ppia	peptidylprolyl isomerase A
10398881	0.1407196	3.92e-02	-2.398043	-4.5887632	-0.1956875	Zbtb42	zinc finger and BTB domain containing 42
10372226	0.1407406	3.92e-02	-2.397892	-4.5890076	-0.176895	Myf5	myogenic factor 5
10421349	0.1407712	3.93e-02	2.3977	-4.5893182	0.343165		
10407907	0.1407727	3.93e-02	2.397633	-4.5894273	0.2669775	Rala	v-ral simian leukemia viral oncogene A (ras related)
10481155	0.1407844	3.93e-02	2.397479	-4.5896777	0.2322575	Rexo4	REX4, 3'-5' exonuclease
10594948	0.1407844	3.93e-02	-2.397462	-4.5897049	-0.29178	Unc13c	unc-13 homolog C (C. elegans)
10550417	0.1408928	3.93e-02	-2.396938	-4.5905546	-0.259765	Ceacam3	carcinoembryonic antigen-related cell adhesion molecule 3
10575867	0.1410513	3.93e-02	-2.3962	-4.5917503	-0.2795275	Mlycd	malonyl-CoA decarboxylase
10344238	0.1410569	3.94e-02	-2.396115	-4.5918877	-0.4449825		
10580282	0.1410639	3.94e-02	2.396024	-4.5920344	0.2353275	Junb	jun B proto-oncogene
10588855	0.141129	3.94e-02	-2.395629	-4.5926751	-0.239585	Mst1	macrophage stimulating 1 (hepatocyte growth factor-like)
10388286	0.141129	3.94e-02	-2.395625	-4.5926816	-0.2361425	Olfr393///Olfr394///Olfr395///Olfr20///Olfr390///Olfr391-ps///Olfr255///Olfr384	olfactory receptor 393///olfactory receptor 394///olfactory receptor 395///olfactory receptor 20///olfactory receptor 390///olfactory receptor 391, pseudogene///olfactory receptor 255///olfactory receptor 384
10370837	0.1411769	3.94e-02	2.39536	-4.593111	0.26532	Tcf3	transcription factor 3
10447591	0.1412302	3.94e-02	-2.395072	-4.5935777	-0.829025	Ftl1	ferritin light polypeptide 1
10580135	0.1412841	3.94e-02	-2.394781	-4.5940485	-0.2853525	Mir181d	microRNA 181d
10510286	0.1413297	3.95e-02	2.394526	-4.5944617	0.2930075	Mad2l2	MAD2 mitotic arrest deficient-like 2
10417920	0.1413342	3.95e-02	2.394394	-4.5946763	0.28786	Usp54	ubiquitin specific peptidase 54
10445695	0.1413342	3.95e-02	-2.394385	-4.5946896	-0.183875	Med20	mediator complex subunit 20
10594661	0.1413711	3.95e-02	2.394148	-4.5950745	0.3937175	Tpm1	tropomyosin 1, alpha
10493267	0.1413711	3.95e-02	-2.394107	-4.5951408	-0.279845	Arhgef2	rho/rac guanine nucleotide exchange factor (GEF) 2
10341560	0.1414257	3.95e-02	2.393788	-4.5956582	0.7181775		
10339600	0.1414257	3.95e-02	-2.39374	-4.5957354	-0.649765		
10344228	0.1414257	3.95e-02	-2.39366	-4.5958643	-0.696325		
10338176	0.1414257	3.95e-02	-2.393632	-4.5959108	-0.346575		
10492890	0.1415581	3.96e-02	2.393007	-4.596922	0.2333125	Lrba	LPS-responsive beige-like anchor
10548105	0.1415591	3.96e-02	2.392909	-4.5970815	0.232975	Ccnd2	cyclin D2
10414754	0.1415591	3.96e-02	-2.392747	-4.5973441	-0.4838625	Trav14d-3-dv8///Trav14-1///Trav14n-2///Trav3n-3///Trav14-1///Trav3-3	T cell receptor alpha variable 14D-3-DV8///T cell receptor alpha variable 14-1///T cell receptor alpha variable 14N-2///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 14-1///T cell receptor alpha variable 3-3
10414860	0.1415591	3.96e-02	-2.392747	-4.5973441	-0.4838625	Trav14d-3-dv8///Trav14-1///Trav14n-2///Trav3n-3///Trav14-1///Trav3-3	T cell receptor alpha variable 14D-3-DV8///T cell receptor alpha variable 14-1///T cell receptor alpha variable 14N-2///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 14-1///T cell receptor alpha variable 3-3
10563085	0.1415591	3.96e-02	-2.39269	-4.5974355	-0.213135	Mup1///Fcgrt	major urinary protein 1///Fc receptor, IgG, alpha chain transporter
10339190	0.1415591	3.96e-02	-2.392646	-4.5975081	-0.73492		
10340486	0.1415591	3.96e-02	2.392639	-4.5975182	0.7964325		
10432362	0.1416192	3.96e-02	2.392323	-4.5980302	0.203165	Rhebl1	Ras homolog enriched in brain like 1
10401428	0.1416965	3.96e-02	-2.391932	-4.5986639	-0.309545	Elmsan1	ELM2 and Myb/SANT-like domain containing 1
10450938	0.1416965	3.96e-02	-2.391873	-4.5987594	-0.2212625	Crisp2	cysteine-rich secretory protein 2
10526098	0.1417043	3.96e-02	2.391779	-4.5989109	0.223885	Zbed5	zinc finger, BED type containing 5
10517540	0.141711	3.96e-02	-2.39169	-4.599055	-0.19756	Zbtb40	zinc finger and BTB domain containing 40
10341794	0.1417132	3.96e-02	-2.39162	-4.5991685	-0.381435		
10338445	0.1418136	3.97e-02	-2.391133	-4.5999579	-0.3420525		
10340731	0.1419466	3.97e-02	-2.390411	-4.6011276	-0.9561075		
10416929	0.1419466	3.97e-02	-2.390391	-4.6011592	-0.22325		
10539008	0.1419466	3.97e-02	-2.390387	-4.601166	-0.196095	Chmp3	charged multivesicular body protein 3
10533367	0.1419554	3.97e-02	-2.390289	-4.6013247	-0.25176	Acad10	acyl-Coenzyme A dehydrogenase family, member 10
10532216	0.1420743	3.98e-02	-2.389724	-4.60224	-0.2750925	Dgkq	diacylglycerol kinase, theta
10572345	0.1421227	3.98e-02	-2.389458	-4.6026699	-0.2277625	Homer3	homer scaffolding protein 3
10410709	0.1421302	3.98e-02	-2.389366	-4.6028193	-0.243785	Rfesd	Rieske (Fe-S) domain containing
10608288	0.1422249	3.98e-02	-2.388843	-4.6036655	-0.309025		
10608300	0.1422249	3.98e-02	-2.388843	-4.6036655	-0.309025		
10417492	0.1422284	3.98e-02	2.388768	-4.603787	0.25572	Gm3558///Gm3500///Gm10406///Gm3373///Gm5796///Gm5458	predicted gene 3558///predicted gene 3500///predicted gene 10406///predicted gene 3373///predicted gene 5796///predicted gene 5458
10347873	0.1422656	3.99e-02	-2.38855	-4.6041405	-0.21925	Agfg1	ArfGAP with FG repeats 1
10348879	0.1422701	3.99e-02	2.388471	-4.6042688	0.207425	Ing5	inhibitor of growth family, member 5
10344521	0.1423101	3.99e-02	-2.388241	-4.6046413	-0.2146775		
10410138	0.1423551	3.99e-02	-2.38799	-4.6050476	-0.2790275	Cntnap3	contactin associated protein-like 3
10598141	0.1424182	3.99e-02	-2.387617	-4.6056517	-0.387145		
10499950	0.1424182	3.99e-02	2.387577	-4.6057155	0.36383		
10342961	0.1424182	3.99e-02	-2.387485	-4.6058653	-0.68815		
10433199	0.1424182	3.99e-02	-2.387481	-4.6058711	-0.245945	Zfp263	zinc finger protein 263
10522944	0.1424567	3.99e-02	2.387258	-4.6062327	0.36027		
10339004	0.142466	3.99e-02	-2.387158	-4.6063942	-0.3032325		
10608671	0.1424743	4.00e-02	2.387063	-4.6065489	0.2920475		
10366796	0.1424802	4.00e-02	2.386921	-4.606778	0.6172075	Mettl1	methyltransferase like 1
10573008	0.1424802	4.00e-02	2.386893	-4.6068233	0.38628	Zfp827	zinc finger protein 827
10535065	0.1424802	4.00e-02	2.386796	-4.6069803	0.4164425	Adap1	ArfGAP with dual PH domains 1
10429391	0.1424802	4.00e-02	-2.386796	-4.606981	-0.2222725	Slc45a4	solute carrier family 45, member 4
10385382	0.1424995	4.00e-02	-2.386654	-4.6072104	-0.273925	Sft2d1	SFT2 domain containing 1
10362310	0.142507	4.00e-02	2.386562	-4.6073594	0.1964	Ube2l3	ubiquitin-conjugating enzyme E2L 3
10481711	0.1425102	4.00e-02	2.386488	-4.6074791	0.2853	Stxbp1	syntaxin binding protein 1
10343988	0.1425727	4.00e-02	2.386163	-4.608005	0.6417475		
10344133	0.1425862	4.00e-02	-2.386046	-4.6081952	-0.4063125		
10551998	0.1425935	4.00e-02	-2.385955	-4.6083424	-0.567		
10342388	0.1426171	4.00e-02	2.385795	-4.6086016	0.69007		
10500362	0.1426278	4.00e-02	-2.385689	-4.6087727	-0.2655625	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like
10484882	0.1426379	4.00e-02	2.385586	-4.6089396	0.26598	Olfr1271	olfactory receptor 1271
10531149	0.1427563	4.01e-02	-2.385026	-4.6098463	-0.227765	Gc	group specific component
10339894	0.1428049	4.01e-02	-2.384709	-4.6103584	-0.39144		
10489782	0.1428049	4.01e-02	2.384654	-4.6104481	0.4119225		
10341359	0.1428049	4.01e-02	2.384639	-4.6104714	0.678615		
10376912	0.1428192	4.01e-02	-2.384519	-4.6106667	-0.2238775	Fbxw10	F-box and WD-40 domain protein 10
10374529	0.1428314	4.01e-02	2.384407	-4.6108478	0.232105	Wdpcp	WD repeat containing planar cell polarity effector
10443047	0.1428426	4.01e-02	2.384299	-4.6110223	0.1940075	Kifc1///Kifc5b	kinesin family member C1///kinesin family member C5B
10598863	0.1428426	4.01e-02	-2.384231	-4.6111316	-0.23212	Rgn	regucalcin
10415045	0.1428426	4.01e-02	2.384179	-4.6112168	0.2507525	Mrpl52	mitochondrial ribosomal protein L52
10349427	0.1429052	4.02e-02	-2.383813	-4.6118093	-0.2187775		
10471778	0.1429052	4.02e-02	-2.383794	-4.6118389	-0.2200625	Olfr366	olfactory receptor 366
10341933	0.1429825	4.02e-02	-2.38336	-4.6125426	-0.3049		
10379200	0.1429825	4.02e-02	-2.383323	-4.6126023	-0.18061	Sebox	SEBOX homeobox
10344393	0.1429825	4.02e-02	-2.383288	-4.6126592	-0.6282575		
10342202	0.142986	4.02e-02	-2.383157	-4.6128703	-0.524675		
10342790	0.142986	4.02e-02	-2.383152	-4.6128781	-0.58345		
10361139	0.1430798	4.02e-02	-2.382682	-4.6136389	-0.3246025	Traf5	TNF receptor-associated factor 5
10519052	0.1430798	4.02e-02	-2.382637	-4.6137123	-0.21958	Fam213b	family with sequence similarity 213, member B
10542857	0.1431309	4.03e-02	-2.382361	-4.6141584	-0.224985	Far2	fatty acyl CoA reductase 2
10351905	0.143157	4.03e-02	-2.382167	-4.6144725	-0.180995	Spta1	spectrin alpha, erythrocytic 1
10451077	0.143157	4.03e-02	-2.382131	-4.6145311	-0.19229		
10433717	0.1432944	4.03e-02	-2.38149	-4.6155683	-0.3705875		
10568217	0.1432944	4.03e-02	2.381432	-4.6156613	0.7951725	Dctpp1	dCTP pyrophosphatase 1
10498531	0.143302	4.03e-02	-2.381294	-4.6158845	-0.3494	Ccnl1	cyclin L1
10399457	0.143302	4.03e-02	2.38128	-4.6159076	0.34435	Gm6644///Akr1b3	Akr1b3 pseudogene///aldo-keto reductase family 1, member B3 (aldose reductase)
10433055	0.1433449	4.04e-02	-2.38103	-4.6163124	-0.220295	Mir688	microRNA 688
10345706	0.1433449	4.04e-02	2.380969	-4.6164114	0.2093675	Cnot11	CCR4-NOT transcription complex, subunit 11
10376201	0.1433449	4.04e-02	-2.380919	-4.6164922	-0.31824	Gpx3///Gpx3	glutathione peroxidase 3///glutathione peroxidase 3
10579602	0.1433627	4.04e-02	2.380784	-4.6167105	0.302935	B3gnt3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
10405248	0.1433816	4.04e-02	-2.380644	-4.6169363	-0.3127275	Hrh2	histamine receptor H2
10364890	0.1434029	4.04e-02	2.380495	-4.6171782	0.373235	Sf3a2	splicing factor 3a, subunit 2
10588028	0.1434631	4.04e-02	2.380182	-4.6176847	0.20623	Nmnat3	nicotinamide nucleotide adenylyltransferase 3
10498515	0.1434981	4.04e-02	-2.379974	-4.6180202	-0.2410475	Vmn2r-ps11	vomeronasal 2, receptor, pseudogene 11
10405745	0.1436134	4.05e-02	2.379371	-4.6189962	0.28565		
10342923	0.1436134	4.05e-02	-2.37937	-4.618998	-0.531615		
10410508	0.1436313	4.05e-02	2.379235	-4.6192167	0.354055	Ndufs6	NADH dehydrogenase (ubiquinone) Fe-S protein 6
10398483	0.1436353	4.05e-02	-2.379158	-4.6193406	-0.1887275	Dync1h1	dynein cytoplasmic 1 heavy chain 1
10342069	0.1436714	4.05e-02	-2.378946	-4.6196834	-0.343415		
10606694	0.1436821	4.05e-02	-2.378841	-4.6198533	-0.37232	Btk	Bruton agammaglobulinemia tyrosine kinase
10343669	0.1437377	4.05e-02	-2.378548	-4.6203273	-0.7525225		
10555027	0.1437668	4.05e-02	-2.378356	-4.6206385	-0.173685	Gab2	growth factor receptor bound protein 2-associated protein 2
10529895	0.1437668	4.05e-02	2.378306	-4.6207194	0.39341	Qdpr	quinoid dihydropteridine reductase
10340059	0.1437811	4.05e-02	-2.378186	-4.6209136	-0.2277075		
10552613	0.1437947	4.06e-02	-2.378069	-4.6211031	-0.2136325	Klk1b4	kallikrein 1-related pepidase b4
10410168	0.1438522	4.06e-02	-2.377768	-4.6215899	-0.250155	Prss47	protease, serine 47
10343386	0.143858	4.06e-02	-2.377684	-4.621726	-0.6317875		
10339993	0.1438614	4.06e-02	-2.377609	-4.6218468	-0.223475		
10342150	0.1439613	4.06e-02	-2.377123	-4.6226329	-0.79201		
10568529	0.1439613	4.06e-02	2.377032	-4.6227799	0.2854475	Ikzf5	IKAROS family zinc finger 5
10352725	0.1439613	4.06e-02	2.377011	-4.6228142	0.3588	Tmem206	transmembrane protein 206
10532954	0.1439916	4.06e-02	-2.376824	-4.6231167	-0.32539	Mlec	malectin
10466735	0.1439976	4.06e-02	-2.376693	-4.6233279	-0.2495425	Fam189a2	family with sequence similarity 189, member A2
10568982	0.1439976	4.06e-02	2.376651	-4.6233953	0.388085	Zfp941	zinc finger protein 941
10526720	0.1439976	4.07e-02	-2.376518	-4.6236104	-0.1867825	Smok3b///Smok3a///Smok4a///Smok2b///Smok2a	sperm motility kinase 3B///sperm motility kinase 3A///sperm motility kinase 4A///sperm motility kinase 2B///sperm motility kinase 2A
10413416	0.1439976	4.07e-02	-2.376501	-4.6236389	-0.3153425	Il17rd	interleukin 17 receptor D
10341768	0.1439976	4.07e-02	2.376498	-4.6236431	0.26535		
10338876	0.1440472	4.07e-02	-2.376231	-4.6240755	-0.5046425		
10453918	0.1441196	4.07e-02	-2.375868	-4.6246625	-0.275285	3110002H16Rik	RIKEN cDNA 3110002H16 gene
10545210	0.1441376	4.07e-02	-2.375733	-4.6248814	-0.3027375	Igkv4-55	immunoglobulin kappa variable 4-55
10535006	0.1441794	4.07e-02	-2.375498	-4.6252607	-0.4485075	BC037034	cDNA sequence BC037034
10460251	0.1441858	4.07e-02	2.375411	-4.6254008	0.5191225	Aldh3b3	aldehyde dehydrogenase 3 family, member B3
10577326	0.1442039	4.07e-02	2.375216	-4.6257164	0.2516475	Xkr5	X-linked Kx blood group related 5
10369738	0.1442039	4.07e-02	2.375187	-4.6257637	0.27403	Sirt1	sirtuin 1
10342549	0.1442039	4.07e-02	-2.375131	-4.6258535	-0.2803		
10495781	0.1442039	4.08e-02	-2.375095	-4.6259118	-0.21507	Bcar3	breast cancer anti-estrogen resistance 3
10340347	0.1442107	4.08e-02	2.375007	-4.6260545	0.6355325		
10592725	0.1442373	4.08e-02	-2.374836	-4.626331	-0.8796425	Gm10688	predicted gene 10688
10341707	0.1442475	4.08e-02	-2.374685	-4.6265748	-1.17684		
10601547	0.1442475	4.08e-02	-2.374673	-4.6265938	-0.31881		
10339698	0.14425	4.08e-02	-2.374603	-4.6267078	-0.861925		
10341042	0.1442545	4.08e-02	-2.374524	-4.6268351	-0.383185		
10388623	0.1443783	4.08e-02	-2.373947	-4.6277683	-0.27533	Mir423	microRNA 423
10364056	0.1444043	4.08e-02	-2.373779	-4.62804	-0.2323775	Ggt1	gamma-glutamyltransferase 1
10487000	0.144417	4.08e-02	-2.373666	-4.628223	-0.228445	Shf	Src homology 2 domain containing F
10390901	0.1444519	4.09e-02	-2.37346	-4.6285556	-0.1837125	Krtap1-4	keratin associated protein 1-4
10456254	0.144454	4.09e-02	-2.373338	-4.6287531	-0.18829	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like
10342779	0.144454	4.09e-02	2.373332	-4.6287633	0.22475		
10589368	0.1444899	4.09e-02	-2.373073	-4.629182	-0.2511325	Plxnb1	plexin B1
10338199	0.1444899	4.09e-02	-2.373062	-4.6291993	-1.1844425		
10519607	0.1444919	4.09e-02	2.372994	-4.6293095	0.4344475	Tmem243	transmembrane protein 243, mitochondrial
10340804	0.1445075	4.09e-02	-2.372869	-4.6295111	-0.3398325		
10401661	0.1445614	4.09e-02	2.372566	-4.6300004	0.212105	Tmed10	transmembrane emp24-like trafficking protein 10 (yeast)
10604850	0.1445614	4.09e-02	2.372524	-4.6300684	0.306105		
10340513	0.1446301	4.09e-02	-2.372178	-4.6306277	-0.3180175		
10507238	0.1449338	4.10e-02	2.370854	-4.6327685	0.2698725	Lrrc41	leucine rich repeat containing 41
10342919	0.1449464	4.10e-02	-2.370742	-4.63295	-0.8897975		
10472605	0.145016	4.11e-02	2.370393	-4.6335144	0.2003	Ssb	Sjogren syndrome antigen B
10450796	0.1450174	4.11e-02	2.370327	-4.6336205	0.2883125	Armcx5	armadillo repeat containing, X-linked 5
10550181	0.1450228	4.11e-02	2.370199	-4.6338271	0.2751475		
10346783	0.1450228	4.11e-02	-2.370134	-4.6339324	-0.364125	Cd28	CD28 antigen
10363181	0.1450228	4.11e-02	2.370125	-4.6339471	0.4321625	Stard6///Stard6	StAR-related lipid transfer (START) domain containing 6///StAR-related lipid transfer (START) domain containing 6
10416485	0.1451493	4.11e-02	-2.36954	-4.6348929	-0.3266475	Siah3	seven in absentia homolog 3 (Drosophila)
10441339	0.1451531	4.11e-02	2.369464	-4.6350149	0.365575	A630089N07Rik	RIKEN cDNA A630089N07 gene
10553857	0.1451634	4.11e-02	2.369361	-4.6351809	0.211425	Hmgb1-rs17///Gm5176///4932431P20Rik///Hmgb1///Gm12568	high mobility group box 1, related sequence 17///high mobility group box 2 pseudogene///RIKEN cDNA 4932431P20 gene///high mobility group box 1///high mobility group box 1 pseudogene
10521964	0.145173	4.11e-02	-2.369262	-4.635342	-0.3264275	Gm10440	predicted gene 10440
10346799	0.1452128	4.12e-02	2.369037	-4.6357052	0.39745	Icos	inducible T cell co-stimulator
10438169	0.1452533	4.12e-02	-2.368809	-4.636074	-0.4293025		
10423080	0.1452766	4.12e-02	-2.368652	-4.6363269	-0.1923	C1qtnf3	C1q and tumor necrosis factor related protein 3
10350760	0.1453001	4.12e-02	-2.368495	-4.6365807	-0.188135	Zfp648	zinc finger protein 648
10339160	0.1453132	4.12e-02	2.368381	-4.6367653	0.274545		
